,title,description,title_label,description_label
368,취준생이 가장 취업하고 싶은 기업  위 삼성   위는 ,내년 신입 취업을 준비하는 취업준비생들이 가장 취업하고 싶은 기업으로 삼성을 꼽은 것으로 나타났다  취업포털 잡코리아가 내년 신입직 취업을 준비하는  년 대졸 졸업예정자 포함  학력의 취업준비생  명을 ,1,0
369,한전  상반기 대졸 고졸 신입 총  명 채용,한전 은  년 상반기 신입사원 채용 및 고졸자 취업 지원 사내 인턴십을 진행한다고  일 밝혔다  한전 은 이날 채용 공고를 내고  올 상반기 신입사원  명 대졸  명  고졸  명 을 채용한다  당초 채용계획보다 ,0,0
370,대졸 신입 연령대  대로 외환위기 때보다  세 가량 높아져,대학을 졸업하고 첫 취업을 하는 신입사원들의 연령대가 외환위기 때보다  세 가량 높아져  세를 넘어섰다는 조사 결과가 나왔다  취업 포털 인크루트가  일 발표한 자료에 따르면   년 대졸 신입사원의 평균 ,0,0
371,하반기 신입 일자리   줄었다  고용쇼크  현실화 , 일 취업포털 인크루트가  개 상장사를 대상으로  년 하반기 대졸 신입사원 채용계획을 조사한 결과다  인크루트는 지난  년부터 하반기 채용 시즌을 목전에 두고 상장사 인사담당자들을 대상으로 매해 ,1,0
372, 취업준비에 나이만  신입사원 연령대 상승,취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  구인구직 매칭 플랫폼 사람인이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 이 ,0,0
373,취업 봄날을 꿈꾸며 겨울에 신입 뽑는 대기업 어디 ,취업포털 인크루트가  월 현재 신입사원 모집기업을 분석했다   화학의 모집분야는 각각  전지사업본부   배터리연구소 첨단소재사업부이다  지원서 마감일은 각각 이달  일 전지사업본부  및  일 ,1,1
374,직장인    경력 포기하고 신입 지원 경험 있어 ,못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 풀이했다  실제 국내기업  곳 중  곳은  신입직 채용 시 올드루키 지원자가 있었다 고 답했다  지난해 잡코리아 조사 결과 ,0,0
375,국민대 대학일자리센터  단과대학 취업 행사 지원,설명회는 경상대학 담당 컨설턴트의 주관 하에 진행됐으며  신입생들에게 취업 준비의 첫걸음은 진로 탐색이라는 중요성을 상기시켰다  설명회는 경력개발지원단의 학과 전공 별 진로 로드맵을 활용해 전공 진출분야에 ,0,0
376,항공사 신입사원  입사취소 우려에  발동동 년째 대기중,예비 신입사원들의 입사 시기도 계속 미뤄지고 있다  특히 매출 대부분을 차지하고 있는 여객수요가 지난해  않아 취업이 급한 시기였고 대기하는  년 사이 주변 많은 것들이 바뀌었다  결국 다른 쪽으로 이직을 하게 ,0,1
377,  세 자릿수 채용 사라졌다 신입사원 증발  현실화 ,취업포털 인크루트 대표 서미영 가   신입사원 채용규모 를 주제로 조사한 결과다  기업  곳이 참여했다  이에 따르면 먼저 올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비  ,0,1
378,서울교육청   특성화고 신입생 선발   일 부터 ,서울교육청은   특성화고등학교 신입생 선발전형을  일부터 시작한다고  일 전했다   에는 서울 관내  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 및 자기소개서 등을 반영하며 취업과 ,0,0
379,대기업  곳 중  곳만 신입 채용 하반기 취업시장  적신호 ,반면 또 다른 취업포털인 인크루트가 조사한 하반기 대졸 신입 채용 동향은 잡코리아와 큰 차이를 보였다  같은 날 인크루트 대표 서미영 가 발표한 국내  개 상장사를 대상  하반기 대졸 신입사원 채용 방식 조사 ,1,0
380,상반기 신입 취업성공률  작년보다   감소, 일 취업포털 잡코리아가 대졸 신입직 구직자  명을 대상으로 조사한  년 상반기 대졸 신입직 취업성공률 현황 에 따르면  응답자의  가 합격통보를 받은 경험이 있는 것으로 나타났다  이는 지난해 ,0,0
381, 침체된 취업시장 활력    신입 경력  명 채용,한국토지주택공사 가 코로나 로 침체된 취업시장에 활력을 불어넣기 위해 신입 경력직원을 채용한다  채용규모는  급 신입직원  명과  급 경력직원  명 등 총  명이다  채용분야별로 신입직원  급 사무직은 ,0,0
382,금융권 이달 신입채용 정보  하나은행 카카오뱅크 한국투자증권 등,은행권은 영업소 축소 여파로 전체 채용규모는 줄었지만 디지털 전환을 위한 해당직무 채용에는 적극적인 모습이며  핀테크 및 증권사 역시 코로나  이후 비대면 거래량 증가로 신입 충원에 나섰다  취업포털 ,1,1
383, 취업에 성공하려면 연간  만원 사교육비 필요해 , 일 구인구직 매칭 플랫폼 사람인에 따르면 최근 신입 구직자  명을 대상으로 취업 사교육에 대해 알아본 결과  가 필요하다고 답했다  특히 전체 응답자의  명 중  명 은 취업 사교육과 최종 합격 간에 ,1,0
384, 취업  예보  올해 신입직원  명 공채 내달  일까지 서류접수,예금보험공사는 올해  명의 신입직원을 채용한다고  일 밝혔다  지난해 명 보다 명 줄어든 규모다  채용분야는 금융일반 명 과 금융통계 명  회수조사 명   명  등이다  입사지원은 예보 홈페이지를 통해 ,0,0
385, 년 신입사원 평균 나이  세 년은 ,서미영 인크루트 대표는  취업난으로 졸업을 미루는 대학생들이 많아지고  구직 준비기간이 길어지는 만큼 첫 취업 연령대가 점차 높아지는 추세다 라며  취업 후 다시 신입으로 입사하는 중고신입이 ,1,1
386,조기취업형 계약학과  학년도 신입생  일 모집 시작,교육부 부총리 겸 교육부장관 유은혜 와 한국산업기술진흥원 원장 석영철 이 주관하는  조기취업형 계약학과 선도대학 육성사업 이  학년도 신입생 모집을 금일부터 시작한다  모집 대학은 가천대학교  경일대학교 ,0,0
387,서울시교육청  내년도 특성화고 신입생  만 명 선발,서울시교육청이  학년도 특성화고등학교 신입생 선발전형을 오는  일부터 시작한다   학년도에는 서울  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 및 자기소개서 등을 반영하며 취업과 ,0,0
388,유팡 유재석  신입 마음 배달꾼 김종민 데프콘 영입  놀면 뭐하니 ,신입  마음 배달꾼 으로  김종벨 김종민 과  대북곤 데프콘 이 합류해 더 많은 의뢰인들이 마음을   유팡 유재석 은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 ,0,1
389, 올해 기업 신입사원 초봉  천 만 원 만 원 올라 ,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  천 만 원으로 지난해보다  만 원 올랐다고 밝혔습니다 ,0,0
390,올해부터   특성화고 신입생 모집 일부터 원서모집 실시,특히 서울 소재 특성화고 중  교는 전국 단위로 신입생을 모집한다  이 중 경기기계공고  서울관광고  졸업생들의 선취업후진학을 지원하는 정책도 확대 중이다  전국적으로  여개 대학에서 특성화고졸 재직자 ,0,1
391,금감원  소셜라이브  서 신입직원 온라인 채용설명회, 부에선 올해 입사한 신입직원  명이 취업준비 과정  필기시험 면접 노하우 등 생생한 후기를 전달한다  설명회는 시공간의 제약 없이 누구나 자유롭게 시청할 수 있다  시청자들은 실시간 채팅으로 방송에 참여해 ,1,1
392, 올해 기업 대졸 신입사원 초임연봉  만원 ,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  천 만원으로 지난해보다  만원 올랐다고  일 밝혔다 ,1,0
393,게임빌 컴투스  하반기 신입 공채 실시,게임빌 컴투스 대표 송병준 가 미래 게임 산업을 이끌어갈 인재 발굴을 위한  년 하반기 신입사원  게임빌 컴투스는 관계자는  이번 공채뿐 아니라 지속적인 수시 채용으로 게임 업계 취업을 희망하는 청년층에게 ,1,1
394,하나카드  현대카드 등 금융 대기업 신입 및 인턴 채용 곧 마감,최근 카드  은행  증권 등 금융권 대기업들의 신입사원 및 인턴십 채용이 속속 등장하고 있다  취업플랫폼 잡코리아에 따르면  현재 하나카드  하나캐피탈과  기업은행  교보증권에서 신입사원 채용을 진행하고 있다 ,1,1
395, 올해 기업 신입사원 초봉  천 만원 만원 올라 ,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  천 만원으로 지난해보다  만원 올랐다고  일 밝혔다 ,1,0
396,한국전력  취준생 위한  취업 꿀팁  유튜브 공개, 취업 꿀팁  영상은 모두  편으로 만들어졌으며  편에서는 신입사원들의 취업 준비 과정과 필기시험  경험담은 물론 채용담당자가 말해주는 자기소개서 작성 시 중요한 점 등이 담겼다  다음 주 공개할  편에서는 ,0,0
397,경복대   학년도 수시  차 신입생모집 원서접수,한편 경복대학교는  년부터  년까지  년 연속 수도권대학 졸업생  천명 이상  중 취업률  위를 달성했으며    교육부 대학기본역량진단평가에서  자율개선대학 에 선정되어 교육역량이 매우 우수한 ,1,1
398,한전  신입사원 채용 고졸자 취업 지원 추진,   아시아타임즈 정상명 기자 한전 사장 박성철 은 신입사원 채용 및 고졸자 취업 지원 사내 인턴십을 추진한다고  일 밝혔다  한전 은 코로나 로 인해 침체된 고용시장과 경제위기 극복을 위해  일 회사 ,0,0
399,상반기 신입직 취업성공률   전년비   감소, 일 잡코리아  대표 윤병준 가 알바몬과 함께 올 상반기 동안 구직활동했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과를 공개했다 ,0,0
400,창업으로 눈돌리는  고용위기가 바꾼 취업,   사업분야 및 아이템  등순이다  잡코리아는  신입 취업을 준비하는   밀레니얼 구직자들에게 스타트업의 자유로운 근무분위기와 워라벨 보장 등 조건이 장점으로 다가온 것으로 보인다 고 분석했다 ,0,1
401,해고된 항공사 신입 조종사들 비행기 대신  대리운전 , 씨 이스타항공 신입 조종사    취업 준비를  저는  년부터 시작했거든요  자격증 딴다고  근데 갑자기 계약 해지하고 나가라고 해서  현직 조종사라고 사정이 나은 건 아닙니다   월부터 넉 달째 월급이 끊겼습니다 ,0,0
402, 스타트업 인사이더  행정학 전공생이   스타트업에 취업한 비결 조주은 커먼컴퓨터 마케터,스타트업에 신입으로 입사하려면 인턴 기간 거쳐야 조 마케터는 스타트업에선 바로 신입사원으로 취업하기 힘들다고 말했다  보통은  개월에서  개월 정도 채용전환형 인턴을 거쳐 입사한다  그 역시 이 같은 절차를 ,1,1
403, 건설 서한 화성산업 등 건설사 신입 경력채용 소식, 일 건설취업플랫폼 건설워커에 따르면  건설  서한  화성산업  동인종합건설 등이 신입 및 경력사원 채용을 진행한다     건설이 신입사원을 모집한다  모집분야는 건축 시공 이며 자격요건은  정규  년제 대학 ,0,0
404,기업마다 수시채용 증가  신입 구직자  공채보다 수시 채용이 유리 ,취업포털 사람인이 신입 구직자  명 대상으로  수시 채용과 공개 채용 중 유리한 채용 을 조사한 결과  가  수시 채용이 유리할 것 이라고 응답했다고  일 밝혔다  중소기업  외국계기업 ,1,0
405, 올해 대졸 신입 뽑았다   지난해보다  나 줄어,취업포털 인크루트는 기업  곳을 대상으로  년 대졸신입 직원을 한 명이라도 채용했느냐 고 물은 결과  그렇다 고 답한 비율이  로 집계됐다고  일 발표했다  인크루트가 올해  월  년 대졸신입 ,1,0
406,취업률로 승부거는 폴리텍대   명 신입생 모집한다,폴리텍대 서울강서캠퍼스 데이터분석과  지난해 이어 올해 취업률   달성 이경태 기자   만성적인 청년 취업난과 함께 코로나  여파 속에서 폴리텍대학이 높은 취업률을 앞세워 신입생 모집에 ,0,1
407,대졸 신입 나이는  대 년 새  세 높아져,취업포털 인크루트는 대졸 신입사원 입사 연령을 분석한 결과  년 외환위기 때보다  세 높아진 것으로 나타났다고  일 밝혔다  인크루트가  년 조사한 대졸 신입사원의 평균 나이는  세였고  금융위기 ,1,0
408, 저축은행   년 대졸신입 수시채용  실시,채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  뿐만 아니라 인사담당자와의 실시간 채팅을 통해 채용에 대한 궁금점을 바로 해결할 수 있다  이번 대졸신입 수시채용은 온라인 접수만 가능하며 ,1,1
409,금융권 신입채용  차 포문  하나은행 카카오뱅크 한국투자증권,은행권은 영업소 축소 여파로 전체 채용규모는 줄었지만 디지털 전환을 위한 해당직무 채용에는 적극적인 모습이며  핀테크 및 증권사 역시 코로나  이후 비대면 거래량 증가로 신입 충원에 나섰다   일 취업포털 ,1,0
410,국내 유일 원자력  신입생 사상 첫 미달,내년도 신입생 모집에서 정원을 채우지 못한 것으로 확인됐다  경북 울진에 있는 이 학교는 지난  년  이상 취업했다  송 교장은  올해는 이달 현재 내년 졸업 예정자의   정도가 취업을 확정해 지난해  에 ,0,0
411,홈플러스   년만에 신입사원 뽑는다,극심한 취업난을 겪고 있는 초대졸  취준생 들의 일자리를 마련하기 위해 이 같은 신입사원 공개채용을 진행하게 됐다  이는 코로나  등으로 신규채용 자체가 불투명한 유통업계의 사업환경 속에서도 성장하는 ,1,0
412,강원도교육청  특성화고 신입생  명 모집,강원도교육청이 다음 달  월   일부터 특성화고 신입생  천  명을 특별전형과 일반 전형으로 구분해  강원도교육청은 직업계고의 전문 기술인 양성을 위해 직업계고 지원 취업 활성화 방안을 마련해 적극 지원할 ,0,0
413,직장인    똑똑한  신입보다  눈치빠른  신입사원 선호,직장인들이 함께 일하고 싶은 신입사원으로 직무역량이 높은  똑똑한  신입 보다  눈치가 빠른 업무 센스가 있는  신입사원을 꼽았다  취업 플랫폼 잡코리아가 직장인  명을 대상으로  함께 일하고 싶은 신입사원 ,1,1
414,좋은 대학이란   취업률 아니라 혁신 ,학생들의 취업률은 몇 퍼센트인지가 중요합니다  원래 큰 대학 원래 잘 하는 대학들이 유리한  신입생의 퍼센트 거의 절반 가까이가 해외로 나갑니다  그래서 이 대학이 받은 상이 올해의 국제 전략상 ,1,1
415,용산구  일반경비원 신임 교육 취업과정 운영,용산구 구청장 성장현 가  년 구 일자리기금 민관협력 지원사업 일환으로 일반 경비원 신입교육  취업과정 참여자를 모집한다  청년  중장년층과 경력단절 여성 구직자의 취업난 해소를 위해서다  먼저 이달  일까지 ,1,1
416,취업 명문 선린대학교   학년도 수시  차 모집,김복랑 교무 입학처장은  지금까지 꿈을 향해 열심히 달려온 예비 신입생들을 응원하며 취업명문 선린대학교에서 열정을 갖고 자신의 가치를 높여 취업의 꿈을 이루길 바란다 고 말했다   공감언론 뉴시스,1,1
417,내년 신입생 정원   못채워 지방대학들  눈앞이 캄캄 ,지방 소재 일부 사립대는 일단 학생비자를 얻어 입국한 외국인 유학생이 불법 취업하는 통로가 됐다는 건  대학알리미에 따르면 신경대 신입생 충원율 년  월 기준  정원 내 은  로 다른 재정 지원 제한 대학 등을 ,0,0
418,기업  곳 중  곳  신입사원 연령 높아져 ,취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  구인구직 매칭 플랫폼 사람인 대표 김용환 이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 ,1,0
419,상반기 신입 취업성공률   그쳐  젼년 대비   하락,취업포털 잡코리아가 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과  설문에 참여한 취준생 중  만 최종 입사 합격 ,0,0
420,강원교육청  특성화고 신입생  명 모집,강원도교육청은 다음 달  월   일부터 특성화고 신입생  천  명을 특별전형과 일반전형으로 구분해  강원도교육청은 직업계고의 전문 기술인 양성을 위해 직업계고 지원 취업 활성화 방안을 마련해 적극 지원할 ,0,0
421, 학과 학과 수험생 인기는 건국대 정외과 취업률은 동국대 정외과,대학 간 비교 시에는 졸업 후 취업률  중도탈락률  신입생 충원율 등 정량 지표를 주로 활용  객관성을 유지할 계획이다  수험생에게 어느 한 쪽으로 치우치지 않는 정보를 제공해 대학 선택에 도움을 주기 ,0,0
422,신입구직자 취업선호도  위  삼성   위  공기업 ,내년  년 신입 취업을 준비하는 취업준비생이  가장 취업하고 싶은 기업 으로  삼성 을 꼽았다  이어  공기업 공공기관 에 취업하고 싶다는 취준생이 다음으로 많았다  취업포털 잡코리아가  년 신입직 ,0,1
423,신입 구직자 상반기 취업목표 대기업 위 카카오 위 삼성전자,신입직 취업을 준비하는 취업준비생  명 중  명이 상반기 대기업 신입직 채용에 지원할 것이라 답했다  이들은 입사지원 할 대기업으로  카카오 를  위로 꼽았다  이어  삼성전자   제일제당   ,0,0
424, 화학 신입사원 카카오 동계인턴 등 모집,취업포털 인크루트는  월 현재 신입사원 모집기업 채용소식을  일 전했다   화학은 신입사원 수시채용을 실시한다  모집분야는 각각  전지사업본부   배터리연구소  첨단소재사업부이다    지원자는 해당직무 ,1,1
425,구직자  명 중  명  취업위해서 사교육 필요 ,구인구직 매칭 플랫폼 사람인이 신입 구직자  명을 대상으로  취업 사교육에 대한 생각 을 조사한 결과   가  필요하다 고 답했다  이렇듯 취업 사교육이 필요하다고 생각하는 구직자가 많은 것은 취업 사교육이 ,0,0
426,영진전문대   유플러스 신입사원 대거 취업, 유플러스 신입사원으로 채용됐다  영진전문대는  일 경영회계서비스계열이 최근 발표된  유플러스  채용 면접일 하루 전인 지난달  일  유플러스에 취업한  년 차 선배가 면접 요령을 비롯해 복지혜택 ,1,0
427,한국 직업전문학교 소프트웨어공학과   학년도 신입생모집,이에 본교는 전 계열의 교육시스템을 계속적으로 연구개발하고  졸업인증제  책임교수제  취업지원센터  전공과정을 운영 중에 있으며 내신이나 수능 성적은 반영하지 않는 면접전형으로 신입생을 선발하고 있다 ,1,0
428, 정말 노답 취업카페 들끓게 한  국민은행 채용 공고, 국민은행은 진행중인  년 하반기 신입 행원 채용 절차를 놓고 취업 카페에서 논란이 뜨겁다  통과할지도 불확실한 서류 면접을 치르면서 지원들에게 지나치게 과도한 요구를 한다는 지적들이 많다  카페에서는 ,0,0
429,쿠팡서 개발자로 일하실 분 오세요 신입 개발자 채용   일까지 지원서 접수,영상에는 로켓배송 개발총괄을 맡고 있는 전준희 부사장을 포함해 쿠팡에서 근무하고 있는 개발자들이 여러명 등장해 취업준비와 면접 노하우  쿠팡의 개발문화  복지혜택 등 신입 개발자들이 궁금해하는 정보들을 ,0,0
430,빅  신입 더 줄이나 취업 못하는 회계사 속출할 듯,회계업계의 신입 회계사 채용 시즌이 한창인 가운데 빅  회계법인이 당초 계획보다 신입 충원을 줄일 분위기를 보이고 있다  빅  채용 인력 감소에 따라 올해 공인회계사 합격자 중 미지정 회계사가 발생할 것으로 ,0,0
431, 이제 대졸 신입은  대 외환위기 때보다  세 높아져,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,0,1
432,창성그룹  신입 경력사원 공채  일까지 채용규모는 두자릿수,불구하고 신입 경력사원 공채에 나선다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 며  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에게 조금이나마 ,0,1
433, 저축은행  대졸신입 수시채용 일까지 접수, 저축은행 대표 정진문  임진구 은 인적 자원 발굴과 금융 전문인력 양성을 위한  년 대졸신입 수시채용  기업정보  채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  인사담당자와의 실시간 ,0,1
434,동국대학교 전산원   학년도  월 직장인 야간대학교 개념 주말학사과정 신입생 모집,주말학사과정 신입생을 모집한다  주말학사과정은 고등학교 졸업 예정 이상 학력 소지자로 야간대학교  현재 동국대 전산원은 성공적인 취업사례와 학사편입 및 대학원 합격자 명단을 홈페이지에 공개하고 있으며 ,1,1
435, 학과 학과 경쟁률은 외대 영미문학  취업률 이대 영문 우위,대학 간 비교 시에는 졸업 후 취업률  중도탈락률  신입생 충원율 등 정량 지표를 주로 활용  객관성을 유지할 계획이다  수험생에게 어느 한 쪽으로 치우치지 않는 정보를 제공해 대학 선택에 도움을 주기 위해서다 ,0,0
436,신입 취업   인터넷  업계  마케팅  직무 가장 인기,올해 신입 취업을 준비하는 취업준비생 중에는  인터넷  업계   마케팅  직무의 취업을 준비하는 취준생이 가장 많은 것으로 나타났다  취업포털 잡코리아와 알바몬이 함께 올해 신입 취업을 준비하는 ,1,1
437, 하반기 상장사 신입채용 한 자릿수 ,하반기 상장사  곳 중  곳 이상은 한 자릿수 신입채용에 그칠 것으로 조사됐다  취업포털 인크루트가 최근  곳의 상장사를 대상으로  년 하반기 대졸 신입사원 채용규모를 전망한 결과 이같이 나타났다고  일 ,0,1
438,한국관광대  동계방학   파티 실시  핵심역량 취업역량 강화,한국관광대는 동계방학을 앞둔 재학생 신입생 포함 과 졸업예정자를 대상으로 이달  일부터  년  월  일까지 핵심역량과 취업역량 강화를 위해   파티를 실시한다고  일 밝혔다  이번   파티는 ,1,0
439,  신입 취업목표  공기업   위  희망연봉  만원,이어 외국계 기업은 평균  만원  공기업은 평균  만원  중견기업은 평균  만원  중소기업은 평균  만원인 것으로 집계됐다    신입  취업목표  위  콘텐츠부,1,0
440,서울 덕수고  동문기업 취업박람회 졸업예정자 채용,올해 취업박람회에는 덕수고 동문 기업  개가 참여한다  덕수고 내 특성화 계열 글로벌경영과  금융회계과  컴퓨터정보과 졸업예정자와 졸업자  여명을 대상으로 현장 면접을 진행해 신입사원도 채용한다  참가 기업 ,1,0
441, 취업  위메프  신입 개발자 공개 채용,위메프가  년 신입 개발자를 공개 채용한다고  일 밝혔다  채용 분야는  모바일 및   환경의 웹 앱 서비스 개발             등이다  채용 인원은 두 자릿수 규모다  신입 또는 개발 ,0,0
442,홈플러스   년 만에 초대졸 신입사원 뽑는다,극심한 취업난을 겪고 있는 초대졸  취준생 들의 일자리를 마련하기 위해 이같은 신입사원 공개채용을 진행하게 됐다  이번 초대졸 공채를 통해  명 내외 규모로 인력을 선발   개월 간의 인턴기간을 거친 후 평가를 ,1,1
443,한전  신입사원 채용 및 고졸자 취업 지원 인턴십 시행,한전 사장 박성철 은  신입사원 채용  및  고졸자 취업 지원 사내 인턴십 을 추진한다고 밝혔다  한전 은 코로나 로 인해 침체된 고용시장과 경제위기 극복을 위해  일 회사 홈페이지 및 공공기관 경영정보 ,0,0
444,올해 신입사원 합격스펙 인턴경험 줄고 영어말하기 늘어,경험하고 취업스펙을 높일 수 있는 인턴십 기회가 예년보다 적었고  자격증 취득 시험 일정 연기나 해외 체류  어학연수 기회가 상실되면서 올해 신입사원의 평균 합격스펙에 다소 변화가 나타난 것으로 보인다 고 ,1,1
445,구직자  명 중  명  취업 사교육 필요해 ,구인구직 매칭 플랫폼 사람인 대표 김용환 이 신입 구직자  명을 대상으로  취업 사교육에 대한 생각 을 조사한 결과   가  필요하다 고 답했다  이렇듯 취업 사교육이 필요하다고 생각하는 구직자가 많은 ,1,0
446,신입구직자 상반기 취업목표 대기업  위  카카오 ,신입구직자 상반기 취업목표 기업  위 카카오   잡코리아신입직 취업을 준비하는 취업준비생  명중  명이 상반기 대기업 신입직 채용에 지원할 것이라 답했다  이들은 입사지원 할 대기업으로  카카오 를  위로 ,1,1
447,중앙대 글로벌인적자원개발대학원    전반기 석사 신입생 모집,선정돼 취업역량을 강화하기 위한 다양한 프로그램들을 제공하고 있다  신입생과 재학생을 위한 장학 혜택도 풍성하다  일정 기준을 충족하면 동종업계 재직자를 위한 특성화장학금 지급하며 재학성적우수자에게는 ,0,0
448,광주은행   년 신입행원 입교식 가져,광주은행은 매년 신입행원 채용에 있어 전체 채용인원의   이상을 광주 전남지역 출신으로 할당 선발함으로써 지역의 취업난 해소에 이바지함에 따라 올해도 전체  명 중  명을 지역 출신으로 선발했으며 ,0,0
449,한전  신입사원 채용 고졸자 취업  청년고용 지원,광주전남공동혁신도시에 위치한 한전  본사 한전 사장 박성철 은 청년고용 확대를 위해 신입사원 채용 및 고졸자 취업 지원 사내 인턴십을 추진한다   일 한전 에 따르면 코로나 로 인해 침체된 고용시장과 ,0,0
450,조폐공사  하반기 일반 및 고졸전형 신입직원  명 채용,한국조폐공사 대전시 가  년도 하반기 일반 및 고졸전형 신입직원 채용형 인턴  채용원서를  일부터  조폐공사는 코로나  상황에 대응해 비대면   온라인 채용방식 확대 등 채용절차를 대폭 간소화  취업준비생들 ,0,0
451,한전   취업꿀팁  유튜브 공개 올해  명 채용 ,이번 영상은 모두  편으로 만들어졌으며  편에는 신입사원들의 취업 준비 과정과 필기시험  경험담  채용담당자가 말해주는 자기소개서 작성 요령 등이 담겼다  다음 주에 공개되는  편에서는 신입사원들의 면접 ,0,1
452,좋은 대학이란 취업률 아니라 혁신 ,학생들의 취업률은 몇 퍼센트인지가 중요합니다  원래 큰 대학 원래 잘 하는 대학들이 유리한  신입생의 퍼센트는 거의 절반 가까이가 해외로 나갑니다  그래서 이 대학이 받은 상이 올해의 국제 ,1,1
453,조폐공사  하반기 신입직원 채용 이달 원서접수,한국조폐공사가 이달 하반기 신입직원 채용에 나선다  조폐공사는  일 일  년 하반기 일반 및  간소화함으로써 취업준비생의 부담을 줄인다  전형에서 최종 합격한 응시자는  개월간의 인턴과정을 거친 후 ,1,1
454,  핵심인력 양성  취업률   장학 혜택  ,학기당  만원의 저렴한 등록금 년제 사립대학의  수준 과  에 이르는 높은 취업률   의 풍부한 장학 혜택이 장점이다   학년도 신입생 수시  차 모집  폴리텍대가  월  일까지  학년도 신입생 수시  차 ,0,0
455, 기획취재 공모전 당선작    억 들여 비행면허 땄지만 취업 올스톱 갈림길 선 조종사들,국내 항공사들은 신입 부기장을 뽑을 때 대한민국 사업용 조종사 면허소지자를 자격조건으로 두기 때문에  항공 취업시장은 점점 도박판이 돼가고 있다  조종사 대신 교관의 길을 선택하기도 한다  미국 비행학교에서 ,0,0
456,한전  신입사원 채용 및 고졸자 취업 지원,한전 은 신입사원 채용 및 고졸자 취업 지원 사내 인턴십을 추진한다고  일 밝혔다  한전 은 코로나 로 인해 침체된 고용시장과 경제위기 극복을 위해 이날부터 회사 홈페이지 및 공공기관 경영정보 공개시스템 ,0,0
457,코로나 로 얼어붙은 취업시장 신입 채용공고   감소,다행스러운 소식은 취업시장의 전반적인 분위기가 얼어 붙고 신입 채용은 거의 절벽에 내몰린 상황이지만  상반기 신입사원 채용 진행을 발표하며 일자리 창출에 나선 기업도 있다  먼저 코로나  사태로 채용 일정을 ,0,0
458,광주은행  신입행원 입교식 가져,광주은행은 매년 신입행원 채용에 있어 전체 채용인원의   이상을 광주 전남지역 출신으로 할당 선발함으로써 지역의 취업난 해소에 이바지함에 따라 올해도 전체  명 중  명을 지역 출신으로 선발했으며 ,0,0
459,쿠팡서 개발자로 일하실 분 오세요 신입 개발자 채용   일까지 지원서 접수,영상에는 로켓배송 개발총괄을 맡고 있는 전준희 부사장을 포함해 쿠팡에서 근무하고 있는 개발자들이 여러명 등장해 취업준비와 면접 노하우  쿠팡의 개발문화  복지혜택 등 신입 개발자들이 궁금해하는 정보들을 ,0,0
460,한전  취업꿀팁 유튜브 공개 올해  명 채용 ,영상은 모두  편으로 만들어졌으며  편에는 신입사원들의 취업 준비 과정과 필기시험  경험담  채용담당자가 말해주는 자기소개서 작성 요령 등이 담겼다  다음 주에 공개되는  편에서는 신입사원들의 면접 후기와 ,0,1
461,   인천공항 정규직화  취업준비생 일자리와 무관 ,공사에 취업준비를 하는 분들의 일자리와는 관련이 없다 고 밝혔다  황 수석은 이날 오전   라디오  기존에 비정규직으로 채용돼 보안검색 업무를 하고 있는 근로자를 정규직으로 전환하는 것과 신입 공채 전형은 전혀 ,0,0
